organisasjonsnummer,navn,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,antallAnsatte,stiftelsesdato,registrertIForetaksregisteret,registrertIStiftelsesregisteret,registrertIFrivillighetsregisteret,konkurs,underAvvikling,underTvangsavviklingEllerTvangsopplosning,maalform,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,naeringskode1_beskrivelse,naeringskode1_kode,forretningsadresse_land,forretningsadresse_landkode,forretningsadresse_postnummer,forretningsadresse_poststed,forretningsadresse_adresse,forretningsadresse_kommune,forretningsadresse_kommunenummer,links_self_href
929729331,MAMMA PIZZA VIA VIKA AS,2022-08-30,True,18.0,2022-06-14,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0251,OSLO,['Ruseløkkveien 26'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/929729331
914581702,ILLEGAL BURGER RYES PLASS AS,2014-12-08,True,66.0,2014-11-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0552,OSLO,['Olaf Ryes plass 4A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/914581702
913380665,RETROLYKKE AS,2014-03-18,True,17.0,2014-03-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med brukte varer ellers,47.799,Norge,NO,0554,OSLO,['Markveien 35'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913380665
923153713,NEKTAR VINBAR AS,2019-08-02,True,13.0,2019-06-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0177,OSLO,['Fredensborgveien 42'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/923153713
918681906,RETT INN BAR OG CAFE AS,2017-03-09,True,6.0,2017-02-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av puber,56.301,Norge,NO,0182,OSLO,['Storgata 39'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/918681906
915182852,PALAZZO PIZZERIA AS,2015-03-27,True,5.0,2015-03-19,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0552,OSLO,['Thorvald Meyers gate 48'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/915182852
992064641,SØYLAND LINDBERG AS,2007-12-12,True,31.0,2007-11-12,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0278,OSLO,['Sjølyst plass 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/992064641
921387229,HAUGERUD PIZZA & BURGER AS,2018-09-12,True,4.0,2018-08-15,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0673,OSLO,['Haugerudsenteret 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921387229
928256715,VERDENSBAKERIET AS,2021-11-30,True,4.0,2021-11-08,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0182,OSLO,['Storgata 47'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928256715
926475363,BONITATEM AS,2021-01-28,True,27.0,2021-01-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0454,OSLO,"['c/o Nils Brynildsen Sandegren', 'Ullevålsveien 54']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/926475363
923065881,SUSHIBAR RESTAURANTS NORWAY AS,2019-08-27,False,27.0,2019-06-24,True,False,False,False,False,True,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0152,OSLO,['Dronningens gate 15'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/923065881
929957377,FLAMME BURGER FROGNER AS,2022-10-28,True,14.0,2022-09-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0257,OSLO,['Skovveien 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/929957377
913337441,BAKERI RÅDHUSET AS,2014-03-12,True,11.0,2014-02-24,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0158,OSLO,['Rådhusgata 21'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913337441
984937296,DATTERA BAR OG CAFE AS,2002-10-07,True,24.0,2002-09-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0188,OSLO,['Grønland 10'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/984937296
976728599,SOFIENBERG GRILL Noor,1996-09-13,True,1.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av gatekjøkken,56.102,Norge,NO,0553,OSLO,['Teglverksgata 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/976728599
928701816,GRAINS LØREN AS,2022-02-08,True,7.0,2021-11-23,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0585,OSLO,['Lørenveien 44B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928701816
920843794,ELISE CAFE AS,2018-05-11,True,12.0,2018-03-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0265,OSLO,['Elisenbergveien 22B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/920843794
919116870,HONRIN AS,2017-06-12,True,9.0,2017-04-21,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Cateringvirksomhet,56.210,Norge,NO,3520,JEVNAKER,['Nils Bergs veg 3'],JEVNAKER,3053,https://data.brreg.no/enhetsregisteret/api/enheter/919116870
994203304,EGON STORO AS,2009-06-18,True,28.0,2009-05-29,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0485,OSLO,"['Storo Storsenter', 'Vitaminveien 9']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/994203304
924446072,KONOJI AS,2020-01-21,True,5.0,2020-01-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0560,OSLO,['Trondheimsveien 16A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/924446072
979372817,RUDSKOGEN MOTORSENTER AS,1997-11-07,True,99.0,1997-10-17,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Andre sportsaktiviteter,93.190,Norge,NO,1894,RAKKESTAD,['Motorsportveien 180'],RAKKESTAD,3016,https://data.brreg.no/enhetsregisteret/api/enheter/979372817
981118235,MALE AS,1999-10-02,True,320.0,1999-09-27,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1900,FETSUND,"['c/o MALE', 'Fayes vei 5']",LILLESTRØM,3030,https://data.brreg.no/enhetsregisteret/api/enheter/981118235
870534612,OSLO KOMMUNE BYDEL 2 GRUNERLØKKA,1995-02-20,True,1727.0,1989-01-30,False,False,False,False,False,False,Bokmål,ORGL,Organisasjonsledd,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ORGL,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern",84.120,Norge,NO,0550,OSLO,['Markveien 57'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/870534612
922907129,CASA ISTERICA AS,2019-06-17,True,25.0,2019-05-14,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av puber,56.301,Norge,NO,0184,OSLO,['Storgata 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922907129
914787521,IKEA AS,1995-03-12,True,2995.0,1976-03-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med møbler,47.591,Norge,NO,1396,BILLINGSTAD,['Nesbruveien 42'],ASKER,3025,https://data.brreg.no/enhetsregisteret/api/enheter/914787521
989728741,OLIVIA AS,2006-04-20,True,919.0,2006-04-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Henrik Ibsens gate 100'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/989728741
922388237,ANETA FLORKOWSKA AS,2019-03-14,True,10.0,2019-02-12,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0352,OSLO,['Oscars gate 19'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922388237
925502243,ARV KAFFE & RETRO AS,2020-08-18,True,1.0,2020-07-29,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0656,OSLO,"['C/O Frode Mortensen', 'Schweigaards gate 82A']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/925502243
927156601,EAT THAI LØREN AS,2021-05-27,True,0.0,2021-05-09,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0259,OSLO,"['c/o Restaurant Sawan', ""President Harbitz' gate 4""]",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927156601
971212667,KAFFEBRENNERIET AS,1995-03-12,True,504.0,1994-10-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0190,OSLO,['Grønlandsleiret 32'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/971212667
868922532,NODEE BARCODE AS,1995-03-12,True,71.0,1994-01-19,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0191,OSLO,['Dronning Eufemias gate 28'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/868922532
996599507,TRYVANNWYLLER AS,2011-02-21,True,222.0,2011-02-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av idrettsanlegg,93.110,Norge,NO,0791,OSLO,['Tryvannsveien 64'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/996599507
925675938,EAT THAI AKER BRYGGE AS,2020-09-22,True,0.0,2020-09-09,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Fjordalléen 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/925675938
998099307,OPLAND BURGERS & STEAKS AS,2012-03-14,True,38.0,2012-02-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,['Jernbanetorget 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/998099307
917541019,BRUNELLO AS,2016-08-25,True,4.0,2016-07-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0184,OSLO,['Stenersgata 10'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/917541019
916907346,GAA65 AS,2016-05-28,True,16.0,2016-03-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0560,OSLO,['Trondheimsveien 37'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/916907346
981081803,KAFE VIGELAND AS,1999-10-23,True,23.0,1999-07-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0266,OSLO,['Frognerveien 67'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/981081803
990035946,4SERVICE FACILITY AS,2006-07-29,True,1365.0,2006-06-12,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Kantiner drevet som selvstendig virksomhet,56.290,Norge,NO,0667,OSLO,['Brynsalléen 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/990035946
926337173,KAFI DRIFT AS,2021-01-06,True,4.0,2020-11-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Engroshandel med bredt utvalg av nærings- og nytelsesmidler,46.390,Norge,NO,0581,OSLO,['Selma Ellefsens vei 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/926337173
928430634,STREET FOOD DUCK & BAO AS,2022-01-06,True,24.0,2021-12-23,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0271,OSLO,"['c/o Jenny Hu', 'Drammensveien 66']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928430634
925855561,KOMPIS RØA AS,2020-10-28,True,33.0,2020-10-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0751,OSLO,['Vækerøveien 207'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/925855561
922096589,INDIAN HERITAGE AS,2019-01-23,True,32.0,2018-12-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0751,OSLO,['Tore Hals Mejdells vei 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922096589
892177732,ULLEVÅL GRO AS,2008-02-12,True,20.0,2007-12-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0855,OSLO,['Sognsveien 77C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/892177732
915457681,KURU SUSHI V/ HUYNH,2015-05-29,True,0.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0169,OSLO,['Frydenlundsgt 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/915457681
913298349,GO'BENTO KIELLANDSPLASS AS,2014-03-04,True,6.0,2014-02-15,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Cateringvirksomhet,56.210,Norge,NO,0175,OSLO,['Waldemar Thranes gate 72'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913298349
913708997,KAFE STEINBRA AS,2014-07-01,True,13.0,2014-05-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0962,OSLO,['Grorudveien 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913708997
938182132,Akerrestauranter AS,1995-02-19,True,265.0,1985-09-26,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Stranden 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/938182132
923583521,SWEET DEKOR AS,2019-10-11,True,7.0,2019-09-05,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0153,OSLO,['Kongens gate 10'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/923583521
925882143,EL CAMINO AS,2020-10-31,True,107.0,2020-10-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1340,SKUI,['Økrisletta 5'],BÆRUM,3024,https://data.brreg.no/enhetsregisteret/api/enheter/925882143
922899010,MAJORSTUEN SUSHI AS,2019-06-15,True,4.0,2019-05-03,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Cateringvirksomhet,56.210,Norge,NO,0366,OSLO,['Bogstadveien 53A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922899010
988144770,BUTLEREN CATERING AS,2005-05-04,True,11.0,2005-01-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Cateringvirksomhet,56.210,Norge,NO,0375,OSLO,['Skøyenveien 43'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/988144770
981674723,ARAKATAKA AS,2000-03-15,True,26.0,2000-02-05,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0183,OSLO,['Mariboes gate 7B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/981674723
944802711,OPHELIA BAR DINER CLUB GINO ALICKAJ,1995-02-19,True,9.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av puber,56.301,Norge,NO,0166,OSLO,['Holbergs gate 19'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/944802711
922014728,BEIRUT KEBAB DA,2019-01-04,True,3.0,2018-12-05,True,False,False,False,False,False,Bokmål,DA,Ansvarlig selskap med delt ansvar,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/DA,Drift av gatekjøkken,56.102,Norge,NO,0188,OSLO,['Smalgangen 44'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922014728
813801752,ABRAHAMSEN RESTAURANTDRIFT AS,2014-06-23,True,13.0,2014-05-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0164,OSLO,['Kristian Augusts gate 14'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/813801752
982321298,CAFE COMPANY AS,2000-09-07,True,28.0,2000-08-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,['Dronningens gate 27'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/982321298
920741037,HAUGENSTUA KAFE & CATERING AS,2018-04-17,True,3.0,2018-03-22,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0979,OSLO,['Ole Brumms vei 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/920741037
999086268,TERRITORIET AS,2012-11-03,True,8.0,2012-10-22,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0550,OSLO,['Markveien 58'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/999086268
922555648,HELT RÅTT SUSHI V/TRAN,2019-03-28,True,9.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Cateringvirksomhet,56.210,Norge,NO,0461,OSLO,['Stockfleths gate 51A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922555648
897583402,FR. NANSENS PLASS 4 AS,2011-12-14,True,6.0,2011-10-17,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0160,OSLO,['Fridtjof Nansens plass 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/897583402
919265310,HRIMNIR RAMEN AS,2017-07-11,True,26.0,2017-06-15,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,['Maridalsveien 9A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/919265310
916646615,AEGEAN MAT AS,2016-01-28,True,1.0,2016-01-05,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0575,OSLO,['Hasleveien 31'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/916646615
917430861,SAGENE LUNSJBAR AS,1995-02-19,True,32.0,1981-12-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0461,OSLO,['Maridalsveien 153'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/917430861
997026209,BAMBUS SUSHI AS,2011-06-14,True,111.0,2011-06-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0366,OSLO,['Kirkeveien 64B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/997026209
914491754,FEISTEN AS,2014-11-25,True,6.0,2014-11-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0177,OSLO,['Fredensborgveien 30B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/914491754
912256014,HASLE LINIE GASTROPUB AS,2013-07-30,True,0.0,2013-05-02,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av puber,56.301,Norge,NO,0579,OSLO,['Bøkkerveien 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/912256014
821624592,EIK TEATRO VIKA AS,2018-10-29,True,17.0,2018-09-24,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Dronning Mauds gate 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/821624592
918881050,KLOSTERKROA AS,2017-04-21,True,1.0,2017-03-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0367,OSLO,"['c/o Gabriele Kristine Neset', 'Neuberggata 10A']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/918881050
888024042,RÅDHUSKROKEN AS,2005-03-22,True,12.0,2005-03-08,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0155,OSLO,['Storgata 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/888024042
819725292,JEFJEL HEALING FOOD DIALLO,2017-10-14,True,6.0,,False,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Cateringvirksomhet,56.210,Norge,NO,0473,OSLO,['Sandakerveien 28A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/819725292
916457146,BAR BRUTUS AS,2015-12-16,True,9.0,2015-12-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0650,OSLO,['Eiriks gate 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/916457146
928234029,MERAKI BARCODE AS,2021-11-27,True,1.0,2021-11-09,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0191,OSLO,['Dronning Eufemias gate 14'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928234029
916998120,NAMASTE AS,2016-04-11,True,3.0,2016-02-12,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0556,OSLO,['Toftes gate 19B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/916998120
